,std,mean,median,max,min
CCDC88B (283234),2673.8622921572664,12972.7056,13694.0,16798.0,556.0
CCDC9 (26093),3279.555221866495,10343.2688,10638.0,16846.0,864.0
CCDC92 (80212),3247.4800768619634,10422.512,10816.0,16886.0,623.0
CCDC93 (54520),3005.5033771468343,11987.9648,12597.0,16952.0,1079.0
CCDC96 (257236),3378.468303253292,8463.2384,8616.0,16259.0,385.0
CCER2 (643669),3432.676704004527,8400.1056,8578.0,16680.0,493.0
CCIN (881),2822.7949080354333,12106.9424,12592.0,16950.0,590.0
CCK (885),3236.534640491673,6305.808,5882.0,16737.0,153.0
CCKBR (887),3572.3919687241946,8731.4,9075.0,16797.0,404.0
CCL1 (6346),2447.180302136339,12716.9024,13211.0,17192.0,2009.0
CCL16 (6360),2898.029212379532,12952.2496,13781.0,17553.0,840.0
CCL17 (6361),2014.3517455830133,13041.5616,13486.0,16321.0,3282.0
CCL19 (6363),3356.725794601577,9684.7792,9924.0,16597.0,528.0
CCL21 (6366),3430.7630712475466,9751.2976,10179.0,17166.0,358.0
CCL26 (10344),3049.7033929606823,12056.1504,12791.0,16702.0,968.0
CCL27 (10850),2865.9976649036776,12178.8152,12854.0,16447.0,92.5
CCL3 (6348),3706.172875264822,7550.6512,7363.0,16540.0,200.0
CCL3L3 (414062),3361.163256368095,10393.5184,10724.0,16723.0,432.0
CCL4 (6351),3283.162490765456,9012.344,9263.0,16338.0,354.0
CCL4L2 (9560),3028.7740411414497,11184.1744,11717.0,16696.0,90.0
CCL5 (6352),2819.7740240501,12674.6448,13440.0,16725.0,1968.0
CCM2 (83605),4080.5155555414053,9535.1952,10048.0,16928.0,46.0
CCM2L (140706),3620.697631036714,4868.1776,3990.0,16654.0,46.0
CCNA2 (890),301.1017883093306,17831.356,17894.0,18302.0,16484.0
CCNB1 (891),898.3937075321339,16857.4208,16992.0,18057.0,4329.0
CCNB1IP1 (57820),3005.305703604535,12390.4912,13215.0,16913.0,293.0
CCNC (892),4359.409797488176,13520.104,15402.0,17720.0,18.0
CCND1 (595),1646.8080339620024,16884.8544,17389.0,18309.5,5825.0
CCND2 (894),3777.2161187552683,10945.5528,11542.0,18291.0,240.0
CCND3 (896),2974.9095937808315,13413.8608,13898.0,18035.0,2623.0
CCNE1 (898),4158.347128945001,10418.9216,10753.0,18076.0,71.0
CCNE2 (9134),3935.9958088255516,7769.7648,7627.0,17423.0,204.0
CCNF (899),4988.757186517063,10066.88,10972.0,17304.0,4.0
CCNG1 (900),3582.79577332334,8286.8224,8496.0,16825.0,103.0
CCNH (902),332.24397073111726,17503.0016,17555.0,18200.0,15941.0
CCNI (10983),3862.2923989430597,7842.1216,7770.0,16712.0,71.0
CCNJ (54619),2398.34463374006,12481.3776,13003.0,16827.0,1145.0
CCNK (8812),470.3393168657534,17067.2448,17147.0,18020.0,14812.0
CCNL1 (57018),1500.056197907949,16119.4464,16469.0,18178.0,4803.0
CCNL2 (81669),2098.9984692912903,14421.5056,14970.0,17534.0,187.0
CCNT1 (904),3729.54589567327,11752.9856,12362.0,17646.0,629.0
CCNT2 (905),3249.558165123849,11538.2784,12332.0,16626.0,917.0
CCP110 (9738),1544.5945731801069,15559.4256,16011.0,17409.0,3285.0
CCR10 (2826),3038.642655119687,11361.872,11875.0,16343.0,891.0
CCR2 (729230),2265.877592137033,13398.2944,13975.0,17557.0,1887.0
CCR3 (1232),2971.5766134417345,10629.6912,11228.0,16568.0,413.0
CCR4 (1233),2823.078883278926,10639.4384,10989.0,16439.0,1412.0
CCR5 (1234),1966.2697700768194,13760.776,14230.0,16730.0,2208.0
CCR7 (1236),3402.1987851576523,8592.5824,8959.0,17034.0,657.0
CCR8 (1237),2739.9958945711337,9442.3264,9720.0,16201.0,1301.0
CCS (9973),3019.7791919082515,13085.2784,13891.0,17682.0,975.0
CCSAP (126731),2969.69710561575,12431.344,13274.0,17553.0,352.0
CCSER1 (401145),3532.924345245843,7253.784,7159.0,16793.0,39.0
CCT2 (10576),291.26393166195413,17757.7088,17818.0,18228.0,15913.0
CCT3 (7203),194.8549561393071,18214.5632,18278.0,18330.0,17388.0
CCT4 (10575),221.66722687513555,18114.4408,18182.0,18329.5,17119.0
CCT5 (22948),378.85924931603256,17401.1736,17462.0,18312.5,15997.0
CCT6A (908),519.3581396498113,17162.3952,17243.0,18116.0,10390.0
CCT6B (10693),3024.358785144721,10234.496,10675.0,16623.0,366.0
CCT7 (10574),1305.2338999385197,16118.1136,16421.0,17669.0,4963.0
CCT8 (10694),568.0670751385001,17246.4784,17317.0,18187.0,7078.0
CCT8L2 (150160),3578.044370738625,6509.016,6029.0,16263.0,83.0
CCZ1B (221960),3145.0957702160313,12099.8256,12897.0,16625.0,1254.0
CD101 (9398),1869.4988384755789,14389.4176,14909.0,17227.0,3181.0
CD109 (135228),3495.165011909584,6537.8272,6319.0,16619.0,32.0
CD14 (929),3449.920103093433,7096.1504,7005.0,16385.0,107.0
CD151 (977),2866.5500761207177,12132.2384,12713.0,17083.0,1354.0
CD160 (11126),3537.6762813136575,7252.5136,7060.0,16703.0,37.0
CD164 (8763),2524.2486544824405,13393.8752,14120.0,16659.0,1438.0
CD19 (930),3238.2581728984474,7426.8144,7361.0,17537.0,312.0
CD1C (911),3041.606318755323,10632.8864,11005.0,16582.0,123.0
CD1D (912),2461.7178107334016,14282.1888,15026.0,17712.0,837.0
CD200R1 (131450),2814.117052531525,11023.7472,11534.0,17035.0,586.0
CD200R1L (344807),3008.0958836267687,10103.1728,10543.0,16224.0,129.0
CD22 (933),3146.9510724362544,8077.176,8029.0,16484.0,174.0
CD247 (919),2452.4706070085786,2335.7696,1470.0,16532.0,34.0
CD248 (57124),3344.547259336207,9118.9184,9188.0,16751.0,506.0
CD27 (939),2273.2703198673366,13501.0976,14054.0,17080.0,2952.0
CD276 (80381),2629.238241855595,12410.256,12876.0,16644.0,3331.0
CD2BP2 (10421),1418.971455474451,15770.7248,16137.0,17963.0,5460.0
CD300LG (146894),3040.294945777128,10506.2624,10957.0,16263.0,13.0
CD302 (9936),3030.3126417464264,10255.9984,10634.0,16768.0,1431.0
CD320 (51293),3305.630311851398,10685.6048,11197.0,16482.0,597.0
CD37 (951),2829.3870857013067,11308.0672,11842.0,16625.0,1513.0
CD3D (915),3182.746203909045,8265.4496,8572.0,17081.0,51.0
CD3EAP (10849),1463.7392563217793,15614.5456,15995.0,17453.0,4821.0
CD3G (917),2877.1896683137315,6310.0192,6080.0,16920.0,236.0
CD44 (960),4058.6258414975623,7499.4832,7138.0,16489.0,20.0
CD46 (4179),3425.553124074477,4104.4464,3094.0,17676.0,152.0
CD48 (962),2982.0777417491813,10476.2608,10882.0,16403.0,592.0
CD5 (921),1828.666260329278,14337.96,14810.0,17009.0,2831.0
CD53 (963),2974.226464820037,10883.4784,11350.0,16796.0,198.0
CD55 (1604),3415.028190140058,6910.9072,6745.0,17326.0,44.0
CD58 (965),2960.4752608868525,12561.8288,13344.0,16709.0,1004.0
CD5L (922),2741.242009891661,10998.896,11456.0,16494.0,336.0
CD68 (968),2946.111856352107,11471.3376,11927.0,16841.0,610.0
CD7 (924),2852.624697073979,11488.5656,11997.0,16569.0,40.5
CD74 (972),2581.3782464074575,3378.296,2764.0,16282.0,125.0
CD79A (973),2606.742759212672,2064.3792,1124.0,16798.0,30.0
CD79B (974),3351.2058163095066,9902.5584,10356.0,17569.0,471.0
CD80 (941),3217.2841850861,7809.0352,7857.0,16309.0,311.0
CD81 (975),3222.0219285713856,7848.0768,7865.0,17436.0,437.0
CD82 (3732),2689.0759471753345,12217.2016,12640.0,16572.0,1179.0
CD83 (9308),3399.9062186817405,6840.2016,6582.0,16360.0,123.0
CD8B (926),494.9659740338542,16464.2688,16546.0,17561.0,12741.0
CDAN1 (146059),921.5958977098591,17441.4168,17676.0,18304.0,3938.0
CDC123 (8872),191.84213528114924,18230.8184,18294.5,18329.5,17491.0
CDC14B (8555),2712.753502282061,12203.1648,12897.0,16810.0,1000.0
CDC16 (8881),240.55325244165044,18148.9144,18224.0,18328.0,15498.0
CDC20 (991),239.42753782292613,18055.7888,18127.0,18320.5,16950.0
CDC20B (166979),2747.3772162200676,12106.352,12788.0,16908.0,391.0
CDC23 (8697),219.79441574413963,18082.512,18147.0,18324.0,17159.0
CDC25A (993),2227.455638859544,14086.9824,14671.0,17645.0,1636.0
CDC25B (994),3168.4390015395475,13686.2688,14599.0,17562.0,182.0
CDC25C (995),2092.820255230383,13654.8416,14176.0,16787.0,2404.0
CDC26 (246184),1005.0384689231475,16304.8048,16506.0,17866.0,5726.0
CDC27 (996),247.5313133182889,17954.0808,18017.0,18307.0,16820.0
CDC37 (11140),356.4517547604372,17487.9376,17563.0,18211.0,15313.0
CDC37L1 (55664),3347.353571834293,10522.032,11017.0,17610.0,660.0
CDC40 (51362),643.4884278360989,17070.9072,17151.0,18148.0,11196.0
CDC42 (998),889.3919046179811,17403.856,17537.0,18237.0,3488.0
CDC42BPB (9578),3694.3649090431268,8053.1008,8108.0,16565.0,68.0
CDC42BPG (55561),3081.1075522860033,11503.4304,12096.0,16889.0,541.0
CDC42EP1 (11135),3441.8108517695996,8341.512,8479.0,16344.0,84.0
CDC42EP2 (10435),2214.7600787432643,13801.5744,14413.0,16983.0,3437.0
CDC42EP4 (23580),3033.9523771240065,10681.1568,11044.0,16527.0,444.0
CDC42SE1 (56882),1820.4743964607771,15038.5328,15611.0,17425.0,4415.0
CDC45 (8318),201.3557644905895,18211.5392,18279.0,18331.5,16930.0
CDC5L (988),263.4639476333794,18033.7496,18119.0,18314.5,16463.0
CDC6 (990),337.2322917363395,17671.48,17724.0,18233.0,14594.0
CDC7 (8317),271.2564610999368,17954.7272,18025.0,18312.0,16606.0
CDC73 (79577),370.66551053822656,17249.7584,17294.0,18117.0,15508.0
CDCA2 (157313),3483.6874253694064,10073.8144,10544.0,17032.0,215.0
CDCA3 (83461),1992.6058252861008,14971.7328,15537.0,18083.0,5632.0
CDCA5 (113130),581.1437054415705,17349.8672,17483.0,18295.0,12388.0
CDCA7L (55536),3160.439914788722,9679.5232,10084.0,16353.0,549.0
CDCA8 (55143),245.03735388188448,18146.7968,18232.0,18330.5,16548.0
CDH1 (999),3759.5307963770815,10874.1216,11499.0,17979.0,7.0
CDH15 (1013),2116.5147024730577,14162.3792,14727.0,16866.0,1777.0
CDH2 (1000),4605.652523137417,8834.3504,8217.0,17989.0,16.0
CDH22 (64405),3324.9769787458295,9164.0864,9311.0,16395.0,560.0
CDH24 (64403),2404.298112715045,12999.0816,13610.0,17277.0,1841.0
CDH26 (60437),2979.0200756091003,12576.2256,13438.0,16949.0,2214.0
CDH3 (1001),3249.2067951827166,6840.4752,6482.0,16328.0,112.0
CDH4 (1002),3387.29010368738,7130.984,6835.0,17098.0,177.0
CDH5 (1003),1538.4844946628318,15059.0784,15426.0,17331.0,789.0
CDH6 (1004),3465.5416683561634,6818.8744,6573.0,17662.0,12.5
CDHR1 (92211),2734.5848912591036,12310.1488,13072.0,16748.0,531.0
CDIPT (10423),602.9646867110154,17415.9936,17550.0,18270.0,11943.0
CDK1 (983),225.5270885088575,18160.4736,18234.0,18327.5,16979.0
CDK10 (8558),2685.2054725161665,13056.3392,13736.0,16887.0,993.0
CDK11A (728642),246.08758027194824,17914.8056,17965.0,18288.0,16934.0
CDK12 (51755),2321.2739751332174,14951.3088,15679.0,17719.0,1562.0
CDK13 (8621),4995.994879541011,10898.5232,12597.0,17613.0,8.0
CDK16 (5127),3188.457401591243,8049.3247422680415,,,
CDK19 (23097),3340.9783497805797,8172.5056,8236.0,16758.0,152.0
CDK2 (1017),915.148772652392,16837.3616,17003.0,18153.0,6557.0
CDK2AP1 (8099),3110.2253857055407,11510.0208,12170.0,16848.0,522.0
CDK2AP2 (10263),2489.062087514605,13975.2768,14715.0,17518.0,989.0
CDK3 (1018),2258.5429129997815,11895.4832,12335.0,16657.0,1642.0
CDK4 (1019),2164.126062928737,15579.9816,16113.0,18294.0,3636.0
CDK5 (1020),4243.965962784315,8480.4912,8865.0,16570.0,30.0
CDK5RAP1 (51654),3385.74714197014,10630.424,11122.0,16619.0,145.0
CDK5RAP2 (55755),2030.0792634178042,14440.7568,14950.0,17280.0,2981.0
CDK5RAP3 (80279),3220.575881810979,11894.6368,12563.0,16723.0,990.0
CDK6 (1021),3566.1287103855207,14792.9584,16371.0,18280.0,538.0
CDK7 (1022),211.96226888172146,18167.276,18241.0,18327.5,17024.0
CDK8 (1024),4746.88966665812,10347.8432,11146.0,17795.0,6.0
CDK9 (1025),284.11098735962594,17748.5784,17810.0,18234.0,15810.0
CDKAL1 (54901),3223.8249065341224,10361.0752,10647.0,17040.0,1221.0
CDKL2 (8999),1933.7211796310878,14003.9552,14512.0,16710.0,3062.0
CDKL3 (51265),3089.660230384647,11790.9168,12441.0,16678.0,119.0
CDKN1B (1027),4191.2387428710845,7161.524,7033.0,16461.0,5.0
CDKN1C (1028),3884.8740720659475,7289.8648,7242.0,16469.0,9.5
CDKN2A (1029),4196.603427097247,8920.4384,9549.0,17217.0,4.0
CDKN2AIP (55602),3290.7111387927016,12174.448,12968.0,17133.0,611.0
CDKN2AIPNL (91368),2387.9626843388637,13865.016,14617.0,17086.0,1221.0
CDNF (441549),3643.4049609671447,7157.4256,7162.0,15940.0,130.0
CDPF1 (150383),2564.4418659787584,12565.2176,13090.0,16692.0,2212.0
CDRT15 (146822),3293.6166849777924,7668.432,7579.0,16267.0,391.0
CDS1 (1040),3129.6216701449753,9822.3296,10125.0,16504.0,569.0
CDS2 (8760),5067.0059770668095,10245.7872,10776.0,17154.0,569.0
CDSN (1041),3137.840251710786,9979.184,10286.0,16388.0,668.0
CDT1 (81620),312.20251420249485,17838.0488,17907.0,18298.5,16302.0
CDV3 (55573),2091.291237505352,14161.7088,14733.0,16934.0,3403.0
CDX2 (1045),2942.35062608287,11787.2992,12308.0,17648.0,662.0
CDX4 (1046),2125.151079337654,13128.01202749141,,,
CDYL (9425),2950.371873963844,13640.2384,14593.0,17256.0,655.0
CEACAM16 (388551),2614.778975755175,12928.536,13590.0,17126.0,432.0
CEACAM6 (4680),2218.6153013003636,14293.3696,14914.0,17239.0,2496.0
CEACAM7 (1087),3216.1562785156907,9853.0608,10112.0,16702.0,451.0
CEACAM8 (1088),2627.193592172805,11828.7456,12353.0,16409.0,2615.0
CEBPA (1050),2738.2139596258257,13592.8904,14414.0,17593.0,9.5
CEBPB (1051),3601.8207009482703,12554.8544,13713.0,17611.0,29.0
CEBPD (1052),3580.528404726219,10069.12,10595.0,16931.0,447.0
CEBPE (1053),2235.096547332449,13642.168,14380.0,17720.0,1644.0
CEBPZ (10153),373.1708763404748,17154.784,17204.0,17934.0,15025.0
CELA1 (1990),2380.8406708211064,13036.1872,13618.0,16669.0,1095.0
CELA2A (63036),3128.6749158619195,10679.9952,11261.0,16245.0,368.0
CELF1 (10658),3359.5088366994273,12657.5392,13665.0,17321.0,199.0
CELF2 (10659),3153.8435213512466,11249.6832,11893.0,17240.0,815.0
CELF3 (11189),3473.183862651024,8400.3584,8480.0,16448.0,20.0
CELF5 (60680),2741.862577235802,11872.6224,12491.0,16380.0,1343.0
CELF6 (60677),3332.4483549940524,7967.0544,7993.0,16354.0,90.0
CELSR2 (1952),3283.0476735098537,9619.352,10005.0,16626.0,822.0
CEMIP2 (23670),3340.590993278638,5669.7008,5092.0,16214.0,61.0
CEND1 (51286),2936.8786992813148,11955.7184,12636.0,16776.0,281.0
CENPA (1058),510.52857362209943,17288.9384,17366.0,18307.5,12225.0
CENPB (1059),4074.962241386809,8993.0224,9622.0,17267.0,13.0
CENPC (1060),687.3439239602895,16619.5216,16739.0,18082.0,10342.0
CENPE (1062),858.9124664573786,16513.8304,16703.0,17840.0,7711.0
CENPF (1063),2469.0200466758424,14255.9232,14944.0,17150.0,469.0
CENPH (64946),560.8131893452487,16873.2176,16982.0,18010.0,12785.0
CENPI (2491),887.8286243344365,16767.88316151203,17564.0,,
CENPJ (55835),1997.7136170003741,14930.8304,15593.0,17247.0,752.0
CENPK (64105),293.8576594814187,17782.5984,17851.0,18284.0,16372.0
CENPL (91687),2020.32177665227,14657.8384,15265.0,17230.0,1504.0
CENPN (55839),306.5087271271867,17775.3616,17836.0,18303.0,16144.0
CENPO (79172),4109.519198752188,11505.1648,12572.0,17219.0,123.0
CENPP (401541),1905.315876395868,15506.336,16106.0,17730.0,3038.0
CENPQ (55166),3093.7721653455133,2633.1152,1392.0,16261.0,4.0
CENPS (378708),2065.4234905381186,13428.3024,13839.0,17306.0,3324.0
CENPT (80152),522.2340914983212,17060.9152,17139.0,18063.0,12980.0
CENPU (79682),3950.317591645201,10602.6768,11370.0,16856.0,388.0
CENPV (201161),3683.627328741506,10187.168,10867.0,17582.0,91.0
CENPW (387103),288.9224702988498,17975.9784,18055.0,18312.5,16005.0
CENPX (201254),1627.1341981706396,15475.2224,15941.0,17652.0,1962.0
CEP112 (201134),3337.288240962513,9544.8816,9765.0,16281.0,674.0
CEP120 (153241),4232.0759235664445,7488.7024,7324.0,16777.0,152.0
CEP126 (57562),3435.1669005375443,6555.4784,6162.0,17035.0,381.0
CEP131 (22994),414.920123298387,17131.904,17203.0,18179.0,12994.0
CEP135 (9662),1819.1302924115223,15091.808,15578.0,17619.0,4106.0
CEP152 (22995),1269.88616097301,15820.6896,16141.0,17341.0,5383.0
CEP170B (283638),3260.095282898087,8065.5056,8115.0,16802.0,152.0
CEP192 (55125),628.434752042214,16988.4976,17103.0,18174.0,12349.0
CEP250 (11190),2824.3855420813125,12536.8784,13270.0,17049.0,642.0
CEP295 (85459),2445.9933433112765,13905.6624,14628.0,17056.0,449.0
CEP295NL (100653515),3490.1136657869497,5313.4144,4717.0,16801.0,82.0
CEP350 (9857),3749.893498804248,12069.9712,13192.0,16857.0,745.0
CEP41 (95681),3485.777323667545,9494.5888,9996.0,16522.0,981.0
CEP44 (80817),4449.987832678842,7246.6528,7038.0,16450.0,137.0
CEP55 (55165),1755.4744288507075,15586.5872,16128.0,17844.0,2372.0
CEP57 (9702),3436.033207491542,10570.4496,10688.0,16713.0,1302.0
CEP68 (23177),1093.90564059621,15782.2208,16043.0,17753.0,6338.0
CEP72 (55722),3532.375728027665,10017.2256,10643.0,16879.0,333.0
CEP78 (84131),2838.499308891846,12489.7952,13170.0,17113.0,321.0
CEP85 (64793),1479.7745117987506,15870.12,16238.0,17826.0,482.0
CEP85L (387119),3112.1945572092814,12667.904,13684.0,17727.0,739.0
CEP89 (84902),3499.9139106078974,9963.088,10220.0,16339.0,1189.0
CEP97 (79598),1519.970691979593,15424.4032,15818.0,17320.0,5495.0
CEPT1 (10390),3046.91661488993,13546.3008,14376.0,17813.0,124.0
CER1 (9350),3326.313256309839,5016.352,4477.0,16503.0,62.0
CERCAM (51148),1392.7993156709022,15008.8992,15423.0,17230.0,7740.0
CERK (64781),2391.327509128104,12958.0608,13586.0,17221.0,1586.0
CERS2 (29956),2765.4884837870823,14041.4144,15009.0,17917.0,2385.0
CERS3 (204219),2900.698084634995,4710.96,4276.0,16337.0,46.0
CERS4 (79603),2238.401685484419,13174.6288,13640.0,17037.0,4251.0
CES4A (283848),2649.3078426618795,12259.5984,12792.0,16728.0,1514.0
CES5A (221223),3120.192231209892,7839.1536,7833.0,16236.0,178.0
CFAP126 (257177),3070.748199776943,11680.3736,12405.0,17059.0,40.5
CFAP161 (161502),3136.4566953073754,10366.832,10798.0,16456.0,944.0
CFAP20 (29105),1052.0979347219316,16590.6608,16807.0,18104.0,7916.0
CFAP221 (200373),3536.0638341929266,9365.904,9597.0,16570.0,110.0
CFAP298 (56683),271.5699647467741,17894.4008,17966.0,18308.5,16519.0
CFAP300 (85016),3067.8287562336914,11290.8176,11861.0,17221.0,1145.0
CFAP44 (55779),2768.4615268921566,12138.4544,12913.0,16342.0,861.0
CFAP45 (25790),3563.9561985603036,7212.32,6789.0,16658.0,98.0
CFAP57 (149465),2642.4444795001896,12489.4016,13083.0,17404.0,2240.0
CFAP58 (159686),2411.49366019571,12460.2464,13118.0,16370.0,3133.0
CFAP65 (255101),3362.1565993997333,7857.7152,8061.0,16489.0,690.0
CFAP69 (79846),3134.609873090577,9944.8688,10195.0,16663.0,475.0
CFAP70 (118491),2648.571000889696,12081.7936,12687.0,16425.0,354.0
CFAP77 (389799),2721.658689610682,12853.8048,13561.0,16726.0,932.0
CFAP97D1 (284067),1756.2481170322967,14257.4768,14728.0,16994.0,6355.0
CFB (629),1805.0684648028289,14163.7616,14570.0,16975.0,5244.0
CFC1 (55997),2854.5497057217094,11144.36,11690.0,16297.0,1931.0
CFD (1675),3718.803875146568,9620.4624,9927.0,16594.0,64.0
CFDP1 (10428),587.785821580686,16737.368,16818.0,17967.0,12205.0
CFHR3 (10878),2921.272822030379,4241.7472,3645.0,16481.0,12.0
CFL1 (1072),1354.065545321068,16342.176,16636.0,18223.0,7430.0
CFL2 (1073),3048.036831355132,6383.2048,6177.0,16514.0,136.0
CFLAR (8837),2590.2119076715694,15818.2352,16613.0,18304.5,1449.0
CFTR (1080),3070.852358041197,6004.0992,5885.0,16765.0,109.0
CGB2 (114336),3184.5493092293013,10106.3072,10256.0,16208.0,14.0
CGB5 (93659),2306.6330768559947,12306.2672,12731.0,16389.0,315.0
CGGBP1 (8545),3033.6302274988743,10934.8608,11460.0,16826.0,1287.0
CGN (57530),3233.7979010889317,9197.4736,9406.0,17002.0,618.0
CHAC1 (79094),3336.5566688428958,8605.5552,8878.0,16316.0,418.0
CHAD (1101),3451.4296975177826,9670.6656,10141.0,16559.0,278.0
CHADL (150356),3509.3573324814083,8723.1232,8917.0,16354.0,626.0
CHAF1A (10036),306.39524446500343,17705.2016,17766.0,18272.0,16549.0
CHAF1B (8208),201.5068346108186,18207.3904,18277.5,18331.0,17180.0
CHAMP1 (283489),3300.0228675781113,12494.512,13354.0,17099.0,539.0
CHCHD1 (118487),417.18249085612774,17153.0096,17190.0,17999.0,14299.0
CHCHD10 (400916),3724.52033191128,9283.248,9922.0,16601.0,167.0
CHCHD2 (51142),1022.4046568224871,16014.0544,16238.0,17625.0,8111.0
CHCHD3 (54927),2751.85872937007,13121.944,13859.0,17395.0,1737.0
CHCHD4 (131474),326.56145080803117,17437.416,17466.0,18141.0,16359.0
CHCHD5 (84269),1909.2202813875454,14340.1152,14826.0,17698.0,232.0
CHD1 (1105),3533.1383079099114,13121.608,14329.0,17468.0,540.0
CHD1L (9557),3098.901792295507,9772.0736,10272.0,16179.0,116.0
CHD2 (1106),3874.5502101845354,8256.8336,8393.0,16661.0,24.0
CHD3 (1107),2982.9299449968607,10265.2928,10751.0,16361.0,1241.0
CHD4 (1108),514.3167222299744,17666.4728,17759.0,18283.0,9244.0
CHD7 (55636),4628.165122462625,7901.7776,8005.0,17929.0,15.0
CHD8 (57680),4497.2246080518,12035.4624,13626.0,17171.0,57.0
CHDH (55349),3208.967232482063,7777.1248,7896.0,16234.0,577.0
CHEK1 (1111),275.0923795885526,18024.38,18096.0,18316.0,15359.0
CHERP (10523),290.9651488250255,17790.0576,17850.0,18321.0,16559.0
CHFR (55743),3506.2459511014604,7714.984,7690.0,16357.0,211.0
CHGA (1113),2777.729209890144,9968.1408,10143.0,16616.0,355.0
CHI3L2 (1117),3163.034217162132,10421.2672,10887.0,16678.0,1099.0
CHIC2 (26511),3690.1312994338746,7942.7824,7865.0,16932.0,46.0
CHID1 (66005),2847.872634623237,11246.6464,11600.0,16455.0,587.0
CHKA (1119),2215.6817901876684,14774.0656,15401.0,17948.0,1876.0
CHKB (1120),2786.116972034091,11469.5616,11906.0,16335.0,1054.0
CHM (1121),2471.760435478203,12544.46735395189,13779.0,,
CHML (1122),3190.1519630929247,6991.6416,6830.0,17564.0,152.0
CHMP1A (5119),833.5528489451737,16495.6816,16634.0,17912.0,9351.0
CHMP1B (57132),2970.822452448877,2483.936,1313.0,17712.0,16.0
CHMP2A (27243),301.6155563729329,17882.008,17955.0,18300.0,16641.0
CHMP3 (51652),1712.9023894877432,16493.5992,16968.0,18215.5,1605.0
CHMP4A (29082),2838.114440827003,10658.936,10917.0,16506.0,1035.0
