,ACH-000012,ACH-000015,ACH-000021,ACH-000030,ACH-000035,ACH-000086,ACH-000092,ACH-000150,ACH-000153,ACH-000187,ACH-000706,ACH-000257,ACH-000261,ACH-000264,ACH-000861,ACH-000290,ACH-000292,ACH-000311,ACH-000319,ACH-000331,ACH-000335,ACH-000378,ACH-000390,ACH-000395,ACH-000414,ACH-000416,ACH-000434,ACH-000444,ACH-000448,ACH-000454,ACH-000463,ACH-000481,ACH-000496,ACH-000510,ACH-000511,ACH-000521,ACH-000528,ACH-000585,ACH-000589,ACH-000596,ACH-000627,ACH-000638,ACH-000639,ACH-000648,ACH-000662,ACH-000665,ACH-000677,ACH-000681,ACH-000695,ACH-000718,ACH-000747,ACH-000766,ACH-000767,ACH-000769,ACH-000781,ACH-000785,ACH-000787,ACH-000790,ACH-000791,ACH-000800,ACH-000837,ACH-000840,ACH-000841,ACH-000843,ACH-000851,ACH-000853,ACH-000858,ACH-000866,ACH-000867,ACH-000869,ACH-000878,ACH-000888,ACH-000890,ACH-000900,ACH-000901,ACH-000912,ACH-000916,ACH-000921,ACH-000924,ACH-000929,ACH-000980,ACH-001075,ACH-000143,ACH-000251,ACH-000337,ACH-000339,ACH-000757,ACH-000872,ACH-000975,ACH-001555,ACH-000029,ACH-000700
ACH-000639,0.7905893997883732,0.7805960849711501,0.781198115343165,0.8140409892127588,0.7444124268002127,0.7659500451188629,0.7947799550357236,0.7274425270588079,0.6527131365996759,0.730641598699197,0.786670903231892,0.652029170075673,0.8221377007029473,0.8051854297654497,0.7651883205975769,0.8420424810045781,0.7192184702624635,0.7250165806670965,0.7686305039532761,0.8078544355006703,0.6908941967918287,0.7120088124832207,0.7922080192834149,0.6951347486482953,0.7767258101703353,0.8323372635900544,0.7402802745167635,0.7575741099097618,0.8037271183484072,0.7083413966975936,0.7804359895074083,0.7831171847527988,0.764388233409735,0.8000103128231743,0.8065199529857128,0.7377066285746681,0.8153151549241469,0.7940186946621962,0.7826915568421481,0.7124795294556565,0.77258781655707,0.7507526225194159,1.0,0.728583759049427,0.611653063620339,0.793741444111927,0.7391097199879165,0.7496491769662547,0.6489878711911335,0.7602393731079363,0.7778733071517427,0.7775473414529521,0.7476005098088454,0.7572123253186704,0.8191848456823241,0.7560995288177296,0.7893107051420659,0.7206299065192981,0.7785757496639492,0.6857665255584864,0.792714238757779,0.7026273427732445,0.7472537684107736,0.7610895168349784,0.7518575715062612,0.8003869281565845,0.786940553035952,0.8335483364496292,0.8469119089636175,0.7532435422255642,0.671939344907537,0.8260836065418145,0.7584921562553698,0.7635739355182732,0.8110265763948052,0.8053285238513741,0.539044931803826,0.7922101783315487,0.7959372726695835,0.6897524178919925,0.8320794838053069,0.7322943822212845,0.7420431436497577,0.6842543038193414,0.7059923497996159,0.8134380582302697,0.7012477723758817,0.7704455897620629,0.8029154319477201,0.6896255625102549,0.8111968580081189,0.6176022446162148
ACH-000648,0.708354819178948,0.6919983166022342,0.6817854783425632,0.7268539143660009,0.6566655804195086,0.6903678060650318,0.7197307071204347,0.6618339215798066,0.5791906259137559,0.6557938295463087,0.7028050827641222,0.5851527315876368,0.7284065577885624,0.7167530502135409,0.6918179351497944,0.7275855582664218,0.6376205436624979,0.6712874389680027,0.6765938565071163,0.7134734258062894,0.6253150893191848,0.6403333892234822,0.7015778800527575,0.6360946344731995,0.7049484845649773,0.7368753208451649,0.6627810240652138,0.6850155679198728,0.7124317871166764,0.6361919242429827,0.706930483666044,0.687638451537026,0.6929888994019536,0.7159782605645227,0.7204317860837925,0.6832371708695042,0.724538796475576,0.7042208967453873,0.7028457245277802,0.6405699800655875,0.7017021849507521,0.6835989379039049,0.728583759049427,1.0,0.5571401867879501,0.6963272961648832,0.6716271801219356,0.691714757558908,0.5816661119215322,0.6851518346977692,0.6863999366617688,0.6932451631848756,0.6501753768427545,0.6906916247415118,0.7336414038361223,0.6887853107717657,0.716414407616077,0.6384901800066658,0.7037810061452189,0.6187974634017318,0.7046741064416439,0.6212667604454458,0.6736991231974677,0.6797419442401921,0.6848770918608613,0.7078434914722691,0.7000353212949807,0.7164337070433561,0.7321679733539115,0.676978633962107,0.6042012294988975,0.7426205716293448,0.6640696449784905,0.6836541460160106,0.7110398872969003,0.7112995258755377,0.4830910944331706,0.7026134320530724,0.7037251224695599,0.623126487780034,0.7286795340158274,0.665129519845675,0.6532031933806567,0.6126026830871774,0.6280214136244044,0.7259388577926257,0.6302912844803796,0.6993703989893171,0.7218214384075364,0.6296460365028955,0.7286895825426328,0.5641189867685734
ACH-000662,0.599264532796135,0.5837550875462149,0.5743214713108642,0.6059484369561852,0.5516057281001817,0.5963823171240755,0.5973080646855916,0.5670442333306862,0.5034532768818187,0.547504674475552,0.5948643486204452,0.5108621091958059,0.6056977747817595,0.5992431381939703,0.5835138707710923,0.6094758292768916,0.5478227948641008,0.5633374036836784,0.5740724170602187,0.5993163091781001,0.5347881126363808,0.5669873637742058,0.5989850369249154,0.5555752814298122,0.5809391197816661,0.616823801946888,0.5654321896545436,0.5758406101132539,0.6029774687794505,0.5604456442381462,0.5881639682460414,0.5972327498604124,0.57817860185273,0.5912890444312322,0.6075027451792869,0.5707284198169709,0.6148462120827193,0.5950014033374963,0.5979421057578688,0.5673043384537951,0.6011531859737659,0.5796699802351282,0.611653063620339,0.5571401867879501,1.0,0.5921864642124187,0.5645822846739349,0.5700099304570447,0.4984905937849867,0.5938754307785961,0.5838351537408994,0.580783093273924,0.5668405252913009,0.572985062501942,0.6055454377431779,0.5818054523258149,0.6105205121597268,0.5467822956361007,0.59120766115819,0.5517735913291083,0.6006558119528845,0.5494361851892865,0.5716597651454697,0.580838906930006,0.5837458393629136,0.6118159896481159,0.5972051240274642,0.6107083289360171,0.6106865270952536,0.5673506670745675,0.5109062280866085,0.6189276572725058,0.5591254589192834,0.5760190414458235,0.5997103135971313,0.6030170525076702,0.43864831759557155,0.6014433533278183,0.5997603792530615,0.5396429747878444,0.6093567925459161,0.5644267664379309,0.5587852796487381,0.5312591820147562,0.5550652676520603,0.6101649242595772,0.5445949521780141,0.5829253839003723,0.6092141836857091,0.5465498241186904,0.610668521511412,0.5186692765853692
ACH-000665,0.7823277495138433,0.7722037305243719,0.7586424132885284,0.8161889851526598,0.7445281430531252,0.7618309740111856,0.7763142046588486,0.700684374644984,0.6260365987171033,0.7004984600478081,0.780927008212466,0.6069271940984529,0.8233609444911781,0.7951397780130834,0.7586580243850407,0.8007037527913516,0.7103721645795259,0.7059806672297373,0.7734674865480828,0.7935477751998375,0.7017558322892518,0.7182938863486265,0.7838700985313755,0.6763310917842796,0.7529667541961713,0.8120082118409752,0.7359700276899958,0.7522732080640349,0.792888014053191,0.7337110213363068,0.7638932390497738,0.7814158030231103,0.768349923678336,0.7902702145087217,0.7775786068205615,0.7018847168569677,0.8061721385430528,0.771230492661107,0.7704704870625031,0.7038624431216932,0.7491549277852273,0.7593340633551083,0.793741444111927,0.6963272961648832,0.5921864642124187,1.0,0.7523618199273832,0.7330100420852992,0.6287030612149213,0.7324087794099906,0.7866423505579706,0.7715334094821693,0.7188701665088919,0.749167872592711,0.8165220189509886,0.7246010958358096,0.78165101017695,0.7196434305335827,0.7817380010602142,0.6780884295499698,0.7808773595295476,0.6991080760382369,0.727904772338071,0.7606681507571447,0.7532815964421483,0.7738110493616791,0.7817853315538543,0.8050694387330002,0.8319121524119802,0.746643226412586,0.6735264145142287,0.7909870644183117,0.7495412690594515,0.7696792558792662,0.8061888801931568,0.7971760726555857,0.5202289275295692,0.7796021101986327,0.7534552380012337,0.686031120187684,0.8088339428982984,0.7211928177742817,0.7212061637505882,0.6626449255413002,0.691627475151775,0.8051735271839405,0.7081685850400177,0.7795622759850988,0.794788067658644,0.6793492559403982,0.786375569199318,0.597978848282472
ACH-000677,0.7278431896569931,0.7504605719477675,0.7181403839838171,0.7638431934883925,0.6924305161298538,0.721123658708429,0.7299214699007294,0.682071427144157,0.6174944279131638,0.6649020562251517,0.7375819942380651,0.5749925481659142,0.7674641029492238,0.7335779899606352,0.7298307725958534,0.7472275227982516,0.6722863444013911,0.6711981889367227,0.7225895693524037,0.7167705676357852,0.6534966044247347,0.6787646040418839,0.7298708436527805,0.6304669602696411,0.7154749999060855,0.7623538373981267,0.6958385952988244,0.7142155463968587,0.7412498460778109,0.6827092893229594,0.7233297250036689,0.7231501491973661,0.6918349197643876,0.7601898083927958,0.7294710631996912,0.6630970529067498,0.7568830525017411,0.7255100177695183,0.7232317628252202,0.6576223973486778,0.7162828792654604,0.7083449901261275,0.7391097199879165,0.6716271801219356,0.5645822846739349,0.7523618199273832,1.0,0.7071299821045326,0.5761465554024712,0.6776005277354042,0.7401304323604396,0.7269144905086983,0.6844220516868449,0.6990041011166045,0.7471699104797219,0.6948057631589651,0.7485810991252622,0.6645457226982856,0.7201005691861395,0.6412176576329541,0.7349378306011389,0.6460183626848279,0.6853982918655003,0.7169687625770346,0.709478328549257,0.7263301912381258,0.7352217228137696,0.7524897135762169,0.7638237917956316,0.7106505105812719,0.654173951434624,0.7490510836741532,0.6953886578857773,0.7124464097796948,0.7591127893148201,0.749932456201547,0.49126441698148615,0.734261715495639,0.7408213745143777,0.6437325332335221,0.7704736545327379,0.6761228769707723,0.6860932008293538,0.63998946802867,0.6660559026687565,0.7630938257618001,0.6836134270487063,0.7221877746210652,0.7550676518751669,0.6422601995457345,0.7441885234321719,0.5888624237335539
ACH-000681,0.7430644476921778,0.7616836005135726,0.7596846213238062,0.7737493296076826,0.7131106209529645,0.7215980065507369,0.7342619151421534,0.6834140523484481,0.6275832152646965,0.6599755036459848,0.7457865934741333,0.5919497239516126,0.760242339325868,0.7356913094904501,0.7449188131485565,0.7460241404070449,0.7040998217730416,0.7624667948304097,0.7155592793810585,0.721438391173292,0.6545162278979234,0.6671409716744321,0.748932097628066,0.6793218631037228,0.8089540613152186,0.7724609105657713,0.6851616571614312,0.7290645407711274,0.7503729876838514,0.6587055303328778,0.7524876421316173,0.725349313308184,0.7635463899726342,0.7611160755823353,0.7433721592973378,0.7545365830607974,0.765017881034025,0.7459980048994204,0.7722063292402823,0.6712748605430988,0.7425524102792443,0.7323689760843896,0.7496491769662547,0.691714757558908,0.5700099304570447,0.7330100420852992,0.7071299821045326,1.0,0.5819804454710608,0.7218142000092463,0.7410029279331477,0.7428116658424617,0.6841327638404368,0.7297284100091729,0.8186457799259371,0.7565455549927549,0.7722115432501762,0.6761495033164019,0.7698221164152375,0.6404534145175732,0.7909678443893539,0.6421951288676676,0.7553898562208129,0.7065246422263144,0.7268749010225287,0.7258365882601557,0.7293267039005674,0.7484651544178809,0.7670728866818408,0.7132434523687219,0.6413310052783018,0.7677302994369066,0.7084495193173544,0.738525459350419,0.775828200067241,0.7516185142022546,0.5135166207175808,0.7271214657323393,0.7332929132419814,0.6485177105715195,0.7658249920550221,0.7116759576067744,0.6788012551035703,0.6482601696531592,0.6500974925060883,0.7806201377420428,0.7286064923238118,0.7413906246789574,0.7427980267993628,0.6635553249478868,0.7466118048476392,0.5719834667154
ACH-000695,0.6158325430005233,0.5964964690344591,0.5816117614390096,0.6294109515281227,0.5922673852079918,0.6059178476091859,0.6364120723002379,0.5849813838712073,0.5110418364548345,0.5773213451371126,0.6237690146084277,0.5433548662933656,0.645779617385157,0.6371390660680766,0.582295831795829,0.6716186112703547,0.5579875135905734,0.5557217772265611,0.611643797453202,0.6261746131547357,0.5504235445531349,0.5636495613406471,0.62347641360293,0.5600014011984211,0.5920488530445706,0.6563702107468564,0.5849547009201816,0.6020526378657077,0.6370972784404249,0.5725981400834391,0.6102689655744599,0.6217057853542973,0.593146544072248,0.6261557525980073,0.6331340718636854,0.5851851588406387,0.6334422631224811,0.6214540311075476,0.6043246277621568,0.5725737225932801,0.6025432313475484,0.5766484927291894,0.6489878711911335,0.5816661119215322,0.4984905937849867,0.6287030612149213,0.5761465554024712,0.5819804454710608,1.0,0.5894700753748268,0.5996746241519096,0.6048726373092826,0.6089244016710452,0.593397537077721,0.6350181180120957,0.5875328289798187,0.6206992366537771,0.5628834089658624,0.600835152617942,0.5546828982787361,0.6009016993314675,0.554975812111341,0.5677143780184111,0.612853894163309,0.5887564955097689,0.6183703283778728,0.6227313755179674,0.6499117116116734,0.6592638271783845,0.5925218166136808,0.5203837865045533,0.648325098407454,0.589308564313014,0.5814764914456385,0.6321564334495842,0.6322883408908205,0.4427405332482592,0.6199583293887396,0.6232300214204155,0.5557804721358286,0.6599948934411022,0.5832038600485845,0.5913658957759532,0.5313112724793885,0.5504288233726221,0.6267052007471151,0.5419887592873677,0.6009868405266816,0.6313951637295768,0.5508332940425986,0.6321943152476799,0.4989185136446632
ACH-000718,0.7501047341625828,0.7128632008163478,0.7391593532465097,0.7563665018831212,0.6784565837493363,0.7055309454983029,0.7369709670048057,0.6812075212575393,0.6001423486458949,0.6772524292247619,0.7168574643486728,0.6223769012053088,0.7595792730899661,0.7495187982397435,0.7207785582411752,0.7568709914779994,0.6617303586185891,0.728807080347772,0.697386259976431,0.7398451861951938,0.6475943827972076,0.6568584462814008,0.7243079804279384,0.6799912515660776,0.7658939160818242,0.7559532245440839,0.6846286742411978,0.7067541974761717,0.7364414212897548,0.6605769066546283,0.7253481262009268,0.7310541379289293,0.7399651224787834,0.7189323375962164,0.7465700689886584,0.7285950904373241,0.7630170760019515,0.7295337864113404,0.7462905782167445,0.6728741945560806,0.7285803547859102,0.7386766681684376,0.7602393731079363,0.6851518346977692,0.5938754307785961,0.7324087794099906,0.6776005277354042,0.7218142000092463,0.5894700753748268,1.0,0.7050418001384555,0.7421726117459024,0.6791438347292603,0.7157980993298049,0.7750170454276524,0.7274170790207957,0.7515750555241396,0.6527789755278999,0.7671622578571822,0.63892335101972,0.766896188011796,0.6402724766323085,0.7237803505656515,0.6918008047588992,0.7124171659840941,0.7356116298059799,0.722129883146456,0.7522423042696144,0.7639792793602028,0.6929541107938955,0.629258548199017,0.7713523158841333,0.6983619501762077,0.7386104479354506,0.7463784752923177,0.7388897148300168,0.510197630700864,0.7319294639527129,0.7198851454189777,0.639096669606634,0.752273075657594,0.6901874783475626,0.6860308951603316,0.6405070492760111,0.6432490372924887,0.7671317691549986,0.676335086259211,0.7055360788268369,0.742168541939962,0.6693889412992193,0.7573456433969341,0.5759739553792633
ACH-000747,0.7692203523632911,0.77500690335503,0.7549478833588056,0.7909558343910627,0.7456871617268469,0.7656927521715583,0.7742260223231264,0.6951816928324306,0.6279810606984334,0.6836843714953985,0.7658415872355456,0.6135690988777366,0.7924486975920099,0.7688608325891602,0.7613345009346785,0.7796403359311537,0.7108935288940298,0.6975777770208569,0.7457320009770894,0.7708715420434306,0.6836414610290411,0.6941074362067974,0.7696740342563717,0.659114124387605,0.7401870186946633,0.8010813079751704,0.718621227287222,0.7260088570529871,0.7600181345199251,0.7101174665614101,0.7500928261412797,0.7624714948713142,0.7464980825316154,0.7899878300511016,0.7518584125733282,0.7184278846056095,0.7932603487314551,0.7527287780862726,0.7562149272051087,0.6914711868272173,0.7435603138669106,0.7524952651381963,0.7778733071517427,0.6863999366617688,0.5838351537408994,0.7866423505579706,0.7401304323604396,0.7410029279331477,0.5996746241519096,0.7050418001384555,1.0,0.7544790736137773,0.7021418889728542,0.7444297709288444,0.7921849743566032,0.728321757209677,0.7690912448549807,0.7041299464430233,0.7659968828717524,0.6647554614583531,0.7787837124244601,0.6727768457890155,0.7346752126490758,0.7472998775401004,0.7522915962024699,0.7703022127369862,0.7638214946731254,0.7852987152439558,0.7979771913434228,0.7351786562411423,0.6410846564695974,0.7838734013063591,0.7301598799971856,0.7739751782875706,0.7825229514153429,0.7950197948589122,0.5248338774572335,0.7739171312152379,0.7657331510794042,0.6714288286187575,0.7964505264425218,0.6974011236125164,0.7061137187429971,0.66036217460418,0.6895121149161625,0.7865888246015347,0.7322868644672149,0.7713814323873424,0.7778403656507946,0.666949232602484,0.7767139181787108,0.5912424013132076
ACH-000766,0.7655537293121366,0.7591586998323953,0.75760712963744,0.7848647613704406,0.7408727182314445,0.7405741219096362,0.7767469920737937,0.697785206060653,0.6258503789062596,0.6619442003391858,0.7561979434618844,0.6128132877546728,0.7944330769914532,0.77834198975747,0.7517731766011261,0.783049241234247,0.698809862302869,0.7313462934067942,0.7379596908387351,0.7653586924371262,0.6763376601256301,0.6978601409894203,0.7633982227731536,0.6705920026559788,0.769557158811562,0.8028721932727015,0.725841167121694,0.7367659164941072,0.7706891419607763,0.6952357610250481,0.7595201390094634,0.7562544797021957,0.768298618865856,0.7833516233885606,0.7679755948968615,0.7332619648648097,0.7781088212365252,0.7573121449121837,0.770024663064041,0.6929139786729356,0.7435940273093853,0.7598677037946358,0.7775473414529521,0.6932451631848756,0.580783093273924,0.7715334094821693,0.7269144905086983,0.7428116658424617,0.6048726373092826,0.7421726117459024,0.7544790736137773,1.0,0.7000405236666709,0.7334692037879043,0.8049552443915258,0.7437342676635494,0.7832654428340601,0.6843246882019196,0.7928493782123294,0.6635241899695713,0.7798651134332495,0.6814448389706227,0.7457960932617579,0.7342263118636219,0.7368095602167346,0.7593190446533705,0.7554842352922476,0.7832502064645381,0.80416620098806,0.7327417044341461,0.6525668160752701,0.7763035450665593,0.7332736008386505,0.7687946248021592,0.7956057799221458,0.7821050631559798,0.525764336244996,0.7619472264607782,0.7565276782206464,0.6594358052053643,0.7794320040921324,0.7022428434778034,0.7042342839843451,0.6617207353649198,0.6817542089102175,0.7966515704532338,0.6991085506250673,0.7482200634815926,0.7794751151274344,0.6833874529149523,0.7809450439059402,0.5995921971323219
ACH-000767,0.7238399111359375,0.7203132674922598,0.6989062966341052,0.7252842715926209,0.6870618961962497,0.711599486114129,0.7139073973607006,0.6657556306514211,0.5922411118661284,0.6945358023671304,0.720123779406245,0.6045893582892227,0.7367865172012532,0.7382731622596629,0.692817685797597,0.7644009177283942,0.661451410579829,0.6536539258791674,0.7024272531471333,0.7193060072689043,0.6082480028847423,0.6601174745187781,0.735662938043739,0.6318576164717116,0.6854643666689048,0.762458774871041,0.684145270016507,0.6934168726471518,0.7289669347094437,0.6529309999109301,0.7079427286970322,0.7125672757080864,0.689886084894453,0.7431856719354754,0.7166515700179741,0.6740253897145532,0.7379877229863588,0.7184664315813857,0.7167695549108678,0.6703428685067165,0.699015270603034,0.6721614806879758,0.7476005098088454,0.6501753768427545,0.5668405252913009,0.7188701665088919,0.6844220516868449,0.6841327638404368,0.6089244016710452,0.6791438347292603,0.7021418889728542,0.7000405236666709,1.0,0.6896061070502421,0.7451432460918674,0.7050857832270762,0.7325694897509363,0.6575874375985374,0.7103926962249311,0.6550495955401472,0.7068841376906516,0.6424264938567518,0.6619340907986793,0.6920890267951056,0.6799364713566634,0.7197992268829836,0.7208797762957134,0.7612063552379865,0.767596030340896,0.7077805521675694,0.589240922688616,0.7499341616098961,0.6863307833714319,0.6694922357935263,0.7282130582904169,0.7251019601812951,0.49507853017658154,0.71558228050347,0.7321715759802264,0.6354217928671886,0.7653009914370902,0.6787448848137296,0.6815817661565851,0.6134128267517105,0.6696055541415199,0.7250253767606809,0.6520605036351913,0.6964141674957227,0.7355489654310399,0.6244952349008251,0.748004269365421,0.6020552152185341
ACH-000769,0.7641833147415594,0.7430143848701379,0.7509882616272355,0.7968482684631498,0.7251086501222178,0.7194886628959011,0.7440182607369238,0.6717524583788331,0.6246776346852175,0.6825538625345382,0.733589875382328,0.6172663280335118,0.7598695625855819,0.7459602253220282,0.7703470190289538,0.7479994912572578,0.6920530086105674,0.7099496911943359,0.7103897519908342,0.7327672064765093,0.6584418857463589,0.6642913979263695,0.7497548603644181,0.672723381615475,0.749236992839641,0.7626633590326443,0.6901190070553856,0.715435986586549,0.7501299128776735,0.6769614608757933,0.7270401722458152,0.7384430731386021,0.7298202784457996,0.7634480593584172,0.7398455132642029,0.709921439772898,0.7993916451983059,0.739493827836168,0.7414745203756663,0.6689679326253671,0.7678340202908903,0.7422283033988611,0.7572123253186704,0.6906916247415118,0.572985062501942,0.749167872592711,0.6990041011166045,0.7297284100091729,0.593397537077721,0.7157980993298049,0.7444297709288444,0.7334692037879043,0.6896061070502421,1.0,0.7829918228205506,0.7234393958020988,0.7675233438588436,0.6837114593698774,0.7720122762574539,0.6386385480820344,0.7639429866346548,0.6427163884433975,0.7322410905536493,0.7167212286126723,0.7462519273103917,0.7399738234435963,0.7376644549472957,0.7589641324429257,0.7634968621893065,0.7199101312696415,0.6207567270090624,0.7580685104456291,0.7223393978117343,0.7319107964225423,0.7733534485442763,0.744651878013531,0.5097764646543753,0.738635039206611,0.7335006374483662,0.6428473705572728,0.7591287807575238,0.6959186943268758,0.6874750291534564,0.6486105531662948,0.6524131886000453,0.7816330857245694,0.7010758462114632,0.7496133187285644,0.7539783033296206,0.6609376562662784,0.7513093359401604,0.5638307257116484
ACH-000781,0.80725582797609,0.7994658350198174,0.8074580793973388,0.8296644099787013,0.7702497590980506,0.7693792107625047,0.7866387955388503,0.730815477189938,0.6564631169137578,0.7157109967347767,0.8094952202679737,0.6390107965291013,0.8246895953748458,0.811402923582853,0.7861511163997587,0.8209267239017692,0.7435754722815661,0.7896952003837396,0.7703660261519286,0.7965854778907917,0.6945897678575853,0.7115087427755774,0.8123314061246821,0.7077914879435192,0.8409696321836615,0.8513725164377995,0.7440539009340714,0.778721870506788,0.8106562337533452,0.7194621575913934,0.7965061533274221,0.7885944805402348,0.8105004156469003,0.8176316951254414,0.8023387186014314,0.7827960053814856,0.8335487193871676,0.7936074106402069,0.8175475581026006,0.722728273271518,0.7879019570058353,0.792600261171317,0.8191848456823241,0.7336414038361223,0.6055454377431779,0.8165220189509886,0.7471699104797219,0.8186457799259371,0.6350181180120957,0.7750170454276524,0.7921849743566032,0.8049552443915258,0.7451432460918674,0.7829918228205506,1.0,0.8020562699098924,0.8154701510433042,0.7189443332784339,0.8348437291485299,0.6906933758272668,0.8374266696386092,0.6910769224517025,0.7883886637063526,0.7615033447868006,0.7741647036504273,0.7847009224452153,0.7880029504800264,0.8325086794527351,0.8448749368599316,0.7686238637884876,0.6776574522341724,0.8288851019468381,0.7625412545002119,0.7939640908286972,0.8104654246704937,0.8212141848158616,0.5435986579872311,0.7844218031354535,0.7902215229967677,0.6868060427038202,0.8382935200610108,0.7516527872200657,0.7338007285494901,0.6796812193334613,0.7106598064592171,0.8284456299833856,0.7622337402521745,0.7922332507864822,0.8091671059382877,0.6981963624911165,0.8117559770478665,0.6031576156620536
ACH-000785,0.7517402909128195,0.7297866433743033,0.7578849799718615,0.7585703981149936,0.7169791995032627,0.7308756073559228,0.7355048607510483,0.6823338438677395,0.6187571298935839,0.6885725086334317,0.7460101717232319,0.605363762053745,0.7535331729775864,0.7502847476405947,0.7418930477220127,0.7627548047911263,0.6772770274872078,0.7533237707613152,0.7081440974975375,0.7337526552263636,0.641904449711978,0.6501837992893329,0.7499812700263758,0.663010496984606,0.7905419639327989,0.7898873357719142,0.6818883582436047,0.7056478489612035,0.7582010998339549,0.6674653646681787,0.7355286882753166,0.7273280964730918,0.761712650571252,0.7379301248600028,0.7362167010869503,0.747276384433135,0.7756607006924006,0.755274445588106,0.7736473918545465,0.6681464855783731,0.7352113103687558,0.7582953344079435,0.7560995288177296,0.6887853107717657,0.5818054523258149,0.7246010958358096,0.6948057631589651,0.7565455549927549,0.5875328289798187,0.7274170790207957,0.728321757209677,0.7437342676635494,0.7050857832270762,0.7234393958020988,0.8020562699098924,1.0,0.7558359649817029,0.6727286631544134,0.7863776435973168,0.6518418343441834,0.7877825135267207,0.6370192833454327,0.7483262347052164,0.7069482035761543,0.7317544197504026,0.737470257070542,0.7256652219771985,0.7550069406151886,0.7757260845500848,0.730276197876589,0.6045324026539941,0.7656480229613113,0.6769701994966499,0.7480730400483269,0.7580229040581706,0.7432261737555056,0.5096309530833905,0.7277554994224312,0.74345568522257,0.649025823905425,0.7616890536030838,0.6953617917539732,0.6789688831022239,0.6480737104288213,0.6622991986617007,0.7689186341972576,0.7149786072890328,0.730208351786376,0.7634232231850332,0.6465260763161996,0.7516049383894767,0.5601401432960198
ACH-000787,0.7909421863651278,0.7846264819136166,0.7686511936276921,0.8199551950319355,0.7476226027041463,0.7688712403475813,0.7926944961475477,0.7200511298752544,0.6459598514327868,0.7054936033732991,0.7806718861130636,0.6286286480873167,0.8015900131081577,0.7892547828870512,0.7698557734429907,0.7974582582388049,0.7236394823289598,0.7333245290791943,0.7529286267704488,0.7799509595070626,0.7012835950499713,0.7117793809443318,0.7809659998713165,0.7108506850757385,0.774747849697373,0.812306385062589,0.7391774479392654,0.7581885010640015,0.7851741993968009,0.7291920836708047,0.7717929332039415,0.767760819224716,0.7652736596251988,0.7965742393375004,0.7864643265552803,0.7562722043087643,0.8183776552577028,0.7820201730968305,0.7844546941315158,0.7111526797183468,0.792614897965271,0.7485699735179802,0.7893107051420659,0.716414407616077,0.6105205121597268,0.78165101017695,0.7485810991252622,0.7722115432501762,0.6206992366537771,0.7515750555241396,0.7690912448549807,0.7832654428340601,0.7325694897509363,0.7675233438588436,0.8154701510433042,0.7558359649817029,1.0,0.7126015037803067,0.7859213130812864,0.6950116130939176,0.7966269704506704,0.6873580238894251,0.7446601119451848,0.7549527772458686,0.7720699827220061,0.7810607928582409,0.7805715311749746,0.8040107985497382,0.8085611127808854,0.7474276674268665,0.6755799989109287,0.8023085811665793,0.732828237226393,0.7591803156626664,0.8096302598580751,0.7936731840475048,0.5357731699471846,0.7837331532183288,0.792323758607768,0.6808615375461214,0.8069392642546853,0.726258482169865,0.7256659667784852,0.6840749576873741,0.688156914516746,0.8143731648534966,0.7251955027691669,0.7638476335807393,0.7979864768259015,0.6924881419196602,0.7970344128702715,0.6212247903691439
ACH-000790,0.7171256054835372,0.7075695812687106,0.7029108243630766,0.7254702604041974,0.6800315892226004,0.6945025908090874,0.6884641000759282,0.6512248716560087,0.6280695465346597,0.6441295848872431,0.7340622119533491,0.5758796725786185,0.7181375058639766,0.7347390061365224,0.6813460656841925,0.7217949559942183,0.7347095402329012,0.6450622881519789,0.6885975344831914,0.6803366999490856,0.62558941837117,0.6377298449097453,0.7169887012693894,0.6084470997723913,0.6779069353090716,0.735419441754156,0.6639278606501745,0.6856467928907308,0.7103696845740824,0.6499202921200162,0.6939926250139004,0.6978473347229085,0.6687498247227226,0.7202064306223209,0.7445442965686881,0.6407086901291053,0.7256099748348563,0.7013581154437514,0.6957768198589346,0.6417785991720435,0.686863982002299,0.6821648983056529,0.7206299065192981,0.6384901800066658,0.5467822956361007,0.7196434305335827,0.6645457226982856,0.6761495033164019,0.5628834089658624,0.6527789755278999,0.7041299464430233,0.6843246882019196,0.6575874375985374,0.6837114593698774,0.7189443332784339,0.6727286631544134,0.7126015037803067,1.0,0.7039990211393209,0.6239845080832755,0.7071339463992428,0.6077779105094254,0.6681591560239324,0.6861150288024951,0.675299149379815,0.7024054432162433,0.7065720807711428,0.721345939789067,0.7298430306884883,0.6697414411027576,0.602829570799127,0.710077179730507,0.6503835505896651,0.6960157925977939,0.7114016606885336,0.7197732218505638,0.4825689889417634,0.6939314986844889,0.6974986845103422,0.6214101750755324,0.7250534364440087,0.6522345103678623,0.6551291253394891,0.6138413228840135,0.6264167681702747,0.7266739795546826,0.6486824748001232,0.6909176354678265,0.7093460757240865,0.6170584960727838,0.7162495831533489,0.5334635395630509
